movieId,title,rank,mean,no,genres
4855,Dirty Harry (1971),15.795046439628482,3.775,926,Action|Crime|Thriller
69,Friday (1995),15.795046439628482,3.775,927,Comedy
39292,"Good Night, and Good Luck. (2005)",15.795046439628482,3.775,928,Crime|Drama
508,Philadelphia (1993),15.790458767238952,3.613636363636364,929,Drama
51540,Zodiac (2007),15.787925696594428,3.710526315789474,930,Crime|Drama|Thriller
3175,Galaxy Quest (1999),15.781300309597524,3.58,931,Adventure|Comedy|Sci-Fi
81932,"Fighter, The (2010)",15.780320366132722,3.760869565217391,932,Drama
1298,Pink Floyd: The Wall (1982),15.780320366132722,3.760869565217391,933,Drama|Musical
539,Sleepless in Seattle (1993),15.779981307319352,3.4716981132075477,934,Comedy|Drama|Romance
3148,"Cider House Rules, The (1999)",15.778637770897832,3.75,935,Drama
6708,Matchstick Men (2003),15.772445820433436,3.7205882352941178,946,Comedy|Crime|Drama
253,Interview with the Vampire: The Vampire Chronicles (1994),15.76984690544494,3.458715596330275,947,Drama|Horror
5791,Frida (2002),15.764318885448915,3.78125,948,Drama|Romance
2355,"Bug's Life, A (1998)",15.76335980616503,3.516304347826087,949,Adventure|Animation|Children|Comedy
36529,Lord of War (2005),15.761167624944717,3.7142857142857135,950,Action|Crime|Drama|Thriller|War
587,Ghost (1990),15.757706286175798,3.4347826086956523,951,Comedy|Drama|Fantasy|Romance|Thriller
86833,Bridesmaids (2011),15.756597375792422,3.761904761904762,952,Comedy
52973,Knocked Up (2007),15.75625148844963,3.6538461538461537,953,Comedy|Drama|Romance
353,"Crow, The (1994)",15.745549535603717,3.609375,958,Action|Crime|Fantasy|Thriller
72011,Up in the Air (2009),15.737229102167182,3.71875,959,Drama|Romance
6936,Elf (2003),15.728983091212196,3.692307692307693,960,Children|Comedy|Fantasy
2949,Dr. No (1962),15.724645839196922,3.712121212121212,961,Action|Adventure|Thriller
97913,Wreck-It Ralph (2012),15.722910216718269,3.75,962,Animation|Comedy
6378,"Italian Job, The (2003)",15.712966364065698,3.6186440677966094,963,Action|Crime
5014,I Am Sam (2001),15.712074303405572,3.764705882352941,964,Drama
3751,Chicken Run (2000),15.708224180360403,3.551282051282051,965,Animation|Children|Comedy
66097,Coraline (2009),15.704024767801858,3.7,966,Animation|Fantasy|Thriller
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),15.701031991744069,3.716666666666667,967,Drama|Horror|Musical|Thriller
97921,Silver Linings Playbook (2012),15.701031991744069,3.716666666666667,968,Comedy|Drama
1060,Swingers (1996),15.695734434124528,3.6944444444444446,969,Comedy|Drama
4007,Wall Street (1987),15.695046439628484,3.75,970,Drama
1962,Driving Miss Daisy (1989),15.693363844393591,3.739130434782609,971,Drama
2640,Superman (1978),15.69248337816576,3.60655737704918,972,Action|Adventure|Sci-Fi
4720,"Others, The (2001)",15.6917534477906,3.627272727272728,974,Drama|Horror|Mystery|Thriller
79091,Despicable Me (2010),15.68266253869969,3.684210526315789,975,Animation|Children|Comedy|Crime
122900,Ant-Man (2015),15.681458548331614,3.7222222222222223,976,Action|Adventure|Sci-Fi
1982,Halloween (1978),15.681458548331614,3.7222222222222223,977,Horror
1500,Grosse Pointe Blank (1997),15.679068058980953,3.610169491525424,978,Comedy|Crime|Romance
2,Jumanji (1995),15.676189135941456,3.4318181818181817,979,Adventure|Children|Fantasy
2763,"Thomas Crown Affair, The (1999)",15.668472652218783,3.6458333333333335,988,Action|Mystery
69757,(500) Days of Summer (2009),15.668214654282766,3.6666666666666665,989,Comedy|Drama|Romance
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",15.6671826625387,3.75,990,Crime|Drama|Mystery|Thriller
128360,The Hateful Eight (2015),15.6671826625387,3.75,991,Western
58803,21 (2008),15.6671826625387,3.75,992,Crime|Drama|Romance|Thriller
90866,Hugo (2011),15.6671826625387,3.75,993,Children|Drama|Mystery
4019,Finding Forrester (2000),15.663644405130473,3.7142857142857135,994,Drama
104211,We're the Millers (2013),15.661359280554327,3.738095238095238,995,Comedy|Crime
440,Dave (1993),15.659442724458204,3.546052631578948,998,Comedy|Romance
339,While You Were Sleeping (1995),15.659284766538194,3.4693877551020407,999,Comedy|Romance
2011,Back to the Future Part II (1989),15.651471477883348,3.505747126436781,1018,Adventure|Comedy|Sci-Fi
3462,Modern Times (1936),15.64470588235294,3.72,1019,Comedy|Drama|Romance
314,"Secret of Roan Inish, The (1994)",15.639318885448915,3.75,1020,Children|Drama|Fantasy|Mystery
222,Circle of Friends (1995),15.639318885448915,3.75,1021,Drama|Romance
2819,Three Days of the Condor (3 Days of the Condor) (1975),15.639318885448915,3.75,1022,Drama|Mystery|Romance|Thriller
35836,"40-Year-Old Virgin, The (2005)",15.63655761024182,3.5472972972972974,1023,Comedy|Romance
21,Get Shorty (1995),15.633874839113648,3.49438202247191,1024,Comedy|Crime|Thriller
97752,Cloud Atlas (2012),15.628482972136224,3.736842105263158,1025,Drama|Sci-Fi|IMAX
2083,"Muppet Christmas Carol, The (1992)",15.628482972136224,3.736842105263158,1026,Children|Comedy|Musical
4128,"Lost Boys, The (1987)",15.62479161705168,3.7115384615384617,1027,Comedy|Horror|Thriller
920,Gone with the Wind (1939),15.621121431028552,3.644444444444445,1028,Drama|Romance|War
76251,Kick-Ass (2010),15.620131038951689,3.651162790697674,1029,Action|Comedy
300,Quiz Show (1994),15.618965714940948,3.5185185185185186,1030,Drama
5013,Gosford Park (2001),15.60738447425754,3.703703703703704,1035,Comedy|Drama|Mystery
4881,"Man Who Wasn't There, The (2001)",15.594427244582045,3.735294117647059,1036,Crime|Drama
3527,Predator (1987),15.594122722428056,3.581967213114754,1037,Action|Sci-Fi|Thriller
141,"Birdcage, The (1996)",15.591295269637843,3.494186046511628,1038,Comedy
3361,Bull Durham (1988),15.589739053516142,3.6714285714285713,1039,Comedy|Drama|Romance
7254,The Butterfly Effect (2004),15.579014672230448,3.630434782608696,1042,Drama|Sci-Fi|Thriller
163,Desperado (1995),15.57833755511774,3.560606060606061,1043,Action|Romance|Western
2174,Beetlejuice (1988),15.57432041642568,3.4725274725274726,1044,Comedy|Fantasy
1674,Witness (1985),15.573684210526316,3.65,1045,Drama|Romance|Thriller
3298,Boiler Room (2000),15.566121185316232,3.7142857142857135,1046,Crime|Drama|Thriller
72641,"Blind Side, The  (2009)",15.557974632977128,3.6774193548387095,1049,Drama
61024,Pineapple Express (2008),15.557974632977128,3.6774193548387095,1050,Action|Comedy|Crime
428,"Bronx Tale, A (1993)",15.55607155142759,3.7222222222222223,1051,Drama
6796,Boyz N the Hood (1991),15.55607155142759,3.7222222222222223,1052,Crime|Drama
249,Immortal Beloved (1994),15.55607155142759,3.7222222222222223,1053,Drama|Romance
47997,Idiocracy (2006),15.55607155142759,3.7222222222222223,1054,Adventure|Comedy|Sci-Fi|Thriller
104,Happy Gilmore (1996),15.55324139225068,3.4393939393939394,1059,Comedy
1960,"Last Emperor, The (1987)",15.547868540128604,3.692307692307693,1060,Drama
4308,Moulin Rouge (2001),15.546298902336051,3.590909090909091,1061,Drama|Musical|Romance
3360,Hoosiers (a.k.a. Best Shot) (1986),15.541092034900084,3.704545454545455,1062,Drama|Romance
122922,Doctor Strange (2016),15.541092034900084,3.704545454545455,1063,Action|Adventure|Sci-Fi
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",15.541092034900084,3.704545454545455,1064,Animation|Comedy|Fantasy
54272,"Simpsons Movie, The (2007)",15.535536411360882,3.619565217391304,1065,Animation|Comedy
102445,Star Trek Into Darkness (2013),15.533310400183463,3.685185185185185,1066,Action|Adventure|Sci-Fi|IMAX
1257,Better Off Dead... (1985),15.533310400183463,3.685185185185185,1067,Comedy|Romance
805,"Time to Kill, A (1996)",15.532596196373284,3.657142857142857,1068,Drama|Thriller
292,Outbreak (1995),15.52649970879441,3.4257425742574257,1076,Action|Drama|Sci-Fi|Thriller
81591,Black Swan (2010),15.525357511425623,3.630952380952381,1077,Drama|Thriller
2991,Live and Let Die (1973),15.519450800915331,3.695652173913044,1081,Action|Adventure|Thriller
2114,"Outsiders, The (1983)",15.514318885448915,3.71875,1082,Drama
8981,Closer (2004),15.514318885448915,3.71875,1083,Drama|Romance
1061,Sleepers (1996),15.5100886089463,3.672413793103448,1084,Thriller
2144,Sixteen Candles (1984),15.507234472736462,3.6020408163265305,1085,Comedy|Romance
3408,Erin Brockovich (2000),15.50592658115878,3.5285714285714285,1086,Drama
1125,"Return of the Pink Panther, The (1975)",15.50077399380805,3.6875,1087,Comedy|Crime
329,Star Trek: Generations (1994),15.49512670565302,3.3935185185185186,1104,Adventure|Drama|Sci-Fi
18,Four Rooms (1995),15.495046439628483,3.7,1105,Comedy
27660,"Animatrix, The (2003)",15.495046439628483,3.7,1106,Action|Animation|Drama|Sci-Fi
2005,"Goonies, The (1985)",15.49122807017544,3.5701754385964914,1107,Action|Adventure|Children|Comedy|Fantasy
59369,Taken (2008),15.477738463806576,3.619047619047619,1110,Action|Crime|Drama|Thriller
1296,"Room with a View, A (1986)",15.476780185758514,3.7058823529411766,1111,Drama|Romance
117176,The Theory of Everything (2014),15.476780185758514,3.7058823529411766,1112,Drama|Romance
50068,Letters from Iwo Jima (2006),15.476780185758514,3.7058823529411766,1113,Drama|War
628,Primal Fear (1996),15.475453339230429,3.642857142857143,1114,Crime|Drama|Mystery|Thriller
6947,Master and Commander: The Far Side of the World (2003),15.473512211902303,3.638888888888889,1115,Adventure|Drama|War
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),15.470945463205524,3.673076923076923,1116,Comedy
3105,Awakenings (1990),15.450182943990994,3.6818181818181817,1121,Drama|Mystery
6323,Identity (2003),15.450182943990994,3.6818181818181817,1122,Crime|Horror|Mystery|Thriller
1639,Chasing Amy (1997),15.448559180757323,3.576923076923077,1123,Comedy|Drama|Romance
368,Maverick (1994),15.447368421052632,3.5,1124,Adventure|Comedy|Western
45722,Pirates of the Caribbean: Dead Man's Chest (2006),15.447282421740628,3.5069444444444446,1125,Action|Adventure|Fantasy
6565,Seabiscuit (2003),15.444960440316478,3.6944444444444446,1126,Drama
1333,"Birds, The (1963)",15.43850267379679,3.602272727272727,1127,Horror|Thriller
2336,Elizabeth (1998),15.4324942791762,3.6739130434782608,1128,Drama
509,"Piano, The (1993)",15.430188296198548,3.540983606557377,1133,Drama|Romance
96610,Looper (2012),15.424729102167182,3.640625,1138,Action|Crime|Sci-Fi
224,Don Juan DeMarco (1995),15.423684210526314,3.6125,1139,Comedy|Drama|Romance
7445,Man on Fire (2004),15.418310482087572,3.628571428571429,1140,Action|Crime|Drama|Mystery|Thriller
112138,22 Jump Street (2014),15.41795665634675,3.684210526315789,1141,Action|Comedy|Crime
8958,Ray (2004),15.41795665634675,3.684210526315789,1142,Drama
4873,Waking Life (2001),15.41795665634675,3.684210526315789,1143,Animation|Drama|Fantasy
736,Twister (1996),15.414583805280778,3.321138211382114,1148,Action|Adventure|Romance|Thriller
1297,Real Genius (1985),15.395046439628482,3.675,1149,Comedy
2795,National Lampoon's Vacation (1983),15.394022386282447,3.6538461538461537,1150,Comedy
134368,Spy (2015),15.389318885448915,3.6875,1151,Action|Comedy|Crime
2395,Rushmore (1998),15.375165855816013,3.544642857142857,1152,Comedy|Drama
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),15.367698658410731,3.633333333333333,1160,Adventure|Animation|Children|Comedy
2706,American Pie (1999),15.365956295650603,3.378640776699029,1163,Comedy|Romance
97938,Life of Pi (2012),15.364426245880356,3.629032258064516,1164,Adventure|Drama|IMAX
5673,Punch-Drunk Love (2002),15.36100947556056,3.621212121212121,1165,Comedy|Drama|Romance
64969,Yes Man (2008),15.360681114551085,3.6176470588235294,1166,Comedy
91630,Mission: Impossible - Ghost Protocol (2011),15.359273853081904,3.659090909090909,1167,Action|Adventure|Thriller|IMAX
1188,Strictly Ballroom (1992),15.359273853081904,3.659090909090909,1168,Comedy|Romance
3317,Wonder Boys (2000),15.359273853081904,3.659090909090909,1169,Comedy|Drama
40278,Jarhead (2005),15.359133126934983,3.676470588235294,1170,Action|Drama|War
56152,Enchanted (2007),15.359133126934983,3.676470588235294,1171,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
3271,Of Mice and Men (1992),15.359133126934983,3.676470588235294,1172,Drama
3948,Meet the Parents (2000),15.35454019664546,3.417582417582417,1175,Comedy
3994,Unbreakable (2000),15.351244751685822,3.4794520547945207,1176,Drama|Sci-Fi
367,"Mask, The (1994)",15.34256867346335,3.1847133757961785,1177,Action|Comedy|Crime|Fantasy
2161,"NeverEnding Story, The (1984)",15.34106127150983,3.581395348837209,1178,Adventure|Children|Fantasy
3098,"Natural, The (1984)",15.334107327141384,3.6458333333333335,1179,Drama
194,Smoke (1995),15.333849329205366,3.6666666666666665,1180,Comedy|Drama
2872,Excalibur (1981),15.32470588235294,3.64,1183,Adventure|Fantasy
2366,King Kong (1933),15.32470588235294,3.64,1184,Action|Adventure|Fantasy|Horror
2353,Enemy of the State (1998),15.319994454969732,3.492537313432836,1185,Action|Thriller
106487,The Hunger Games: Catching Fire (2013),15.31709930935937,3.6346153846153846,1186,Action|Adventure|Sci-Fi|IMAX
1179,"Grifters, The (1990)",15.311088177961244,3.6296296296296298,1187,Crime|Drama|Film-Noir
64957,"Curious Case of Benjamin Button, The (2008)",15.31026692327002,3.5945945945945947,1188,Drama|Fantasy|Mystery|Romance
1907,Mulan (1998),15.310010319917442,3.566666666666667,1189,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",15.30684554523564,3.5972222222222223,1190,Comedy|Drama
106696,Frozen (2013),15.303192057222162,3.6206896551724137,1191,Adventure|Animation|Comedy|Fantasy|Musical|Romance
1947,West Side Story (1961),15.30185758513932,3.602941176470588,1192,Drama|Musical|Romance
85414,Source Code (2011),15.30185758513932,3.602941176470588,1193,Action|Drama|Mystery|Sci-Fi|Thriller
54259,Stardust (2007),15.30185758513932,3.602941176470588,1194,Adventure|Comedy|Fantasy|Romance
8970,Finding Neverland (2004),15.299729102167182,3.609375,1195,Drama
4865,From Hell (2001),15.295046439628482,3.65,1196,Crime|Horror|Mystery|Thriller
225,Disclosure (1994),15.294713026911168,3.5384615384615383,1197,Drama|Thriller
7293,50 First Dates (2004),15.283973387787366,3.5531914893617023,1201,Comedy|Romance
2087,Peter Pan (1953),15.280299025900476,3.573170731707317,1202,Animation|Children|Fantasy|Musical
2572,10 Things I Hate About You (1999),15.27984176126591,3.5277777777777777,1203,Comedy|Romance
3104,Midnight Run (1988),15.268364762172812,3.636363636363636,1213,Action|Comedy|Crime|Thriller
1302,Field of Dreams (1989),15.268022998673151,3.517857142857143,1214,Children|Drama|Fantasy
1254,"Treasure of the Sierra Madre, The (1948)",15.264318885448915,3.65625,1215,Action|Adventure|Drama|Western
34162,Wedding Crashers (2005),15.258940962955055,3.5086206896551726,1216,Comedy|Romance
5956,Gangs of New York (2002),15.255389811426962,3.518181818181818,1217,Crime|Drama
7149,Something's Gotta Give (2003),15.241486068111454,3.647058823529412,1222,Comedy|Drama|Romance
111781,Mission: Impossible - Rogue Nation (2015),15.241486068111454,3.647058823529412,1223,Action|Adventure|Thriller
3396,"Muppet Movie, The (1979)",15.239797354348438,3.590909090909091,1224,Adventure|Children|Comedy|Musical
3168,Easy Rider (1969),15.234226539980783,3.603448275862069,1225,Adventure|Drama
8644,"I, Robot (2004)",15.23346698472314,3.4918032786885247,1226,Action|Adventure|Sci-Fi|Thriller
112,Rumble in the Bronx (Hont faan kui) (1995),15.231188585273928,3.5434782608695654,1227,Action|Adventure|Comedy|Crime
33493,Star Wars: Episode III - Revenge of the Sith (2005),15.221044693180914,3.4294871794871797,1228,Action|Adventure|Sci-Fi
70,From Dusk Till Dawn (1996),15.219026175063329,3.5090909090909093,1229,Action|Comedy|Horror|Thriller
3300,Pitch Black (2000),15.216162578391682,3.5641025641025643,1230,Horror|Sci-Fi|Thriller
56174,I Am Legend (2007),15.215669629481674,3.4838709677419355,1231,Action|Horror|Sci-Fi|Thriller|IMAX
151,Rob Roy (1995),15.211229946524064,3.5454545454545454,1234,Action|Drama|Romance|War
8533,"Notebook, The (2004)",15.208978328173377,3.5657894736842106,1235,Drama|Romance
2420,"Karate Kid, The (1984)",15.208978328173377,3.5657894736842106,1236,Drama
89864,50/50 (2011),15.207430340557275,3.631578947368421,1240,Comedy|Drama
4816,Zoolander (2001),15.205767687191836,3.509259259259259,1241,Comedy
2321,Pleasantville (1998),15.200680099477236,3.4836065573770494,1242,Comedy|Drama|Fantasy
63131,Role Models (2008),15.195046439628484,3.625,1243,Comedy
96588,Pitch Perfect (2012),15.195046439628484,3.625,1244,Comedy|Musical
2125,Ever After: A Cinderella Story (1998),15.185168804363853,3.619047619047619,1245,Comedy|Drama|Romance
1127,"Abyss, The (1989)",15.183411564965544,3.475806451612903,1246,Action|Adventure|Sci-Fi|Thriller
3081,Sleepy Hollow (1999),15.183411564965544,3.475806451612903,1247,Fantasy|Horror|Mystery|Romance
5464,Road to Perdition (2002),15.180703860491564,3.520408163265306,1252,Crime|Drama
27904,"Scanner Darkly, A (2006)",15.177455671263722,3.613636363636364,1253,Animation|Drama|Mystery|Sci-Fi|Thriller
122920,Captain America: Civil War (2016),15.177455671263722,3.613636363636364,1254,Action|Sci-Fi|Thriller
104841,Gravity (2013),15.174729102167182,3.578125,1255,Action|Sci-Fi|IMAX
471,"Hudsucker Proxy, The (1994)",15.173684210526314,3.55,1256,Comedy
3033,Spaceballs (1987),15.170593482709766,3.483050847457627,1257,Comedy|Sci-Fi
6365,"Matrix Reloaded, The (2003)",15.170536635706911,3.3541666666666665,1258,Action|Adventure|Sci-Fi|Thriller|IMAX
3253,Wayne's World (1992),15.167893214231334,3.4754098360655736,1259,Comedy
348,Bullets Over Broadway (1994),15.167698658410734,3.583333333333333,1260,Comedy
5110,Super Troopers (2001),15.167440660474716,3.6041666666666665,1261,Comedy|Crime|Mystery
515,"Remains of the Day, The (1993)",15.167440660474716,3.6041666666666665,1262,Drama|Romance
37729,Corpse Bride (2005),15.16577540106952,3.534090909090909,1278,Animation|Comedy|Fantasy|Musical|Romance
2908,Boys Don't Cry (1999),15.164880527109627,3.551282051282051,1279,Drama
8528,Dodgeball: A True Underdog Story (2004),15.164880527109627,3.551282051282051,1280,Comedy
1680,Sliding Doors (1998),15.16470588235294,3.6,1281,Drama|Romance
45186,Mission: Impossible III (2006),15.163644405130473,3.5892857142857144,1282,Action|Adventure|Thriller
3252,Scent of a Woman (1992),15.162940029813097,3.592592592592593,1283,Drama
3753,"Patriot, The (2000)",15.157894736842106,3.448529411764706,1285,Action|Drama|War
4014,Chocolat (2000),15.15631381331928,3.521276595744681,1286,Drama|Romance
8464,Super Size Me (2004),15.153003095975231,3.51,1289,Comedy|Documentary|Drama
105844,12 Years a Slave (2013),15.139318885448915,3.625,1290,Drama
2301,History of the World: Part I (1981),15.139318885448915,3.625,1291,Comedy|Musical
45720,"Devil Wears Prada, The (2006)",15.125386996904025,3.5588235294117645,1292,Comedy|Drama
39183,Brokeback Mountain (2005),15.125386996904025,3.5588235294117645,1293,Drama|Romance
84944,Rango (2011),15.123839009287924,3.6176470588235294,1294,Action|Adventure|Animation|Children|Comedy|Western
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",15.123839009287924,3.6176470588235294,1295,Mystery
2012,Back to the Future Part III (1990),15.11968758795384,3.3693181818181817,1296,Adventure|Comedy|Sci-Fi|Western
77561,Iron Man 2 (2010),15.113760621829918,3.5106382978723403,1302,Action|Adventure|Sci-Fi|Thriller|IMAX
102125,Iron Man 3 (2013),15.112229102167182,3.5625,1303,Action|Sci-Fi|Thriller|IMAX
2278,Ronin (1998),15.108503131974944,3.5232558139534884,1304,Action|Crime|Thriller
48304,Apocalypto (2006),15.10216718266254,3.6052631578947367,1305,Adventure|Drama|Thriller
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),15.101031991744067,3.566666666666667,1306,Comedy
3301,"Whole Nine Yards, The (2000)",15.096786082854194,3.523809523809524,1307,Comedy|Crime
319,Shallow Grave (1994),15.095046439628485,3.6,1308,Comedy|Drama|Thriller
81564,Megamind (2010),15.095046439628485,3.6,1309,Action|Animation|Children|Comedy|Sci-Fi|IMAX
53000,28 Weeks Later (2007),15.089930709125756,3.595238095238096,1310,Horror|Sci-Fi|Thriller
87306,Super 8 (2011),15.089930709125756,3.595238095238096,1311,Mystery|Sci-Fi|Thriller|IMAX
1025,"Sword in the Stone, The (1963)",15.084705882352942,3.58,1320,Animation|Children|Fantasy|Musical
106489,"Hobbit: The Desolation of Smaug, The (2013)",15.084705882352942,3.58,1321,Adventure|Fantasy|IMAX
1186,"Sex, Lies, and Videotape (1989)",15.08466819221968,3.5869565217391304,1322,Drama
2140,"Dark Crystal, The (1982)",15.06656346749226,3.544117647058824,1325,Adventure|Fantasy
610,Heavy Metal (1981),15.057979172530256,3.5454545454545454,1328,Action|Adventure|Animation|Horror|Sci-Fi
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",15.054379306901028,3.443548387096774,1329,Adventure|Children|Fantasy
596,Pinocchio (1940),15.05232198142415,3.45,1330,Animation|Children|Fantasy|Musical
2081,"Little Mermaid, The (1989)",15.051337738551824,3.425373134328358,1331,Animation|Children|Comedy|Musical|Romance
88140,Captain America: The First Avenger (2011),15.049729102167182,3.546875,1332,Action|Adventure|Sci-Fi|Thriller|War
39,Clueless (1995),15.038402000476305,3.293269230769231,1335,Comedy|Romance
2403,First Blood (Rambo: First Blood) (1982),15.0343653250774,3.55,1336,Action|Adventure|Drama|Thriller
4223,Enemy at the Gates (2001),15.023684210526316,3.5125,1348,Drama|War
60756,Step Brothers (2008),15.02078726227333,3.5535714285714284,1349,Comedy
30812,"Aviator, The (2004)",15.018310482087571,3.5285714285714285,1350,Drama
2671,Notting Hill (1999),15.018022998673151,3.455357142857143,1351,Comedy|Romance
40629,Pride & Prejudice (2005),15.014791881664946,3.555555555555556,1352,Drama|Romance
3072,Moonstruck (1987),15.014791881664946,3.555555555555556,1353,Comedy|Romance
1753,Half Baked (1998),15.014318885448915,3.59375,1354,Comedy
4327,"Magnificent Seven, The (1960)",15.014318885448915,3.59375,1355,Adventure|Western
6188,Old School (2003),15.011034373263476,3.5128205128205128,1356,Comedy
3476,Jacob's Ladder (1990),15.009407001667062,3.5576923076923075,1357,Horror|Mystery
362,"Jungle Book, The (1994)",15.007739938080494,3.5294117647058822,1358,Adventure|Children|Romance
2311,2010: The Year We Make Contact (1984),15.006191950464396,3.588235294117647,1359,Sci-Fi
86882,Midnight in Paris (2011),15.00470588235294,3.56,1360,Comedy|Fantasy|Romance
2712,Eyes Wide Shut (1999),15.003855365383492,3.462264150943396,1361,Drama|Mystery|Thriller
3639,"Man with the Golden Gun, The (1974)",15.000515995872034,3.583333333333333,1362,Action|Adventure|Thriller
31878,Kung Fu Hustle (Gong fu) (2004),14.996904024767804,3.5789473684210527,1363,Action|Comedy
103335,Despicable Me 2 (2013),14.996904024767804,3.5789473684210527,1364,Animation|Children|Comedy|IMAX
1033,"Fox and the Hound, The (1981)",14.995046439628483,3.575,1365,Animation|Children|Drama
4623,Major League (1989),14.995046439628483,3.575,1366,Comedy
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),14.995046439628483,3.575,1367,Action|Adventure|Comedy|Thriller
2406,Romancing the Stone (1984),14.983545464969614,3.453703703703704,1373,Action|Adventure|Comedy|Romance
1370,Die Hard 2 (1990),14.981424148606813,3.4044117647058822,1374,Action|Adventure|Thriller
1569,My Best Friend's Wedding (1997),14.973684210526317,3.5,1375,Comedy|Romance
3034,Robin Hood (1973),14.973512211902303,3.513888888888889,1376,Adventure|Animation|Children|Comedy|Musical
1396,Sneakers (1992),14.970319020056534,3.4782608695652173,1377,Action|Comedy|Crime|Drama|Sci-Fi
1573,Face/Off (1997),14.969683567206788,3.3701298701298703,1378,Action|Crime|Drama|Thriller
236,French Kiss (1995),14.954454764361886,3.477777777777778,1381,Action|Comedy|Romance
1022,Cinderella (1950),14.953928939997052,3.488095238095238,1382,Animation|Children|Fantasy|Musical|Romance
91658,"Girl with the Dragon Tattoo, The (2011)",14.953928939997052,3.488095238095238,1383,Drama|Thriller
266,Legends of the Fall (1994),14.952012383900929,3.397058823529412,1384,Drama|Romance|War|Western
86332,Thor (2011),14.94891640866873,3.514705882352941,1385,Action|Adventure|Drama|Fantasy|IMAX
53125,Pirates of the Caribbean: At World's End (2007),14.946594427244582,3.4375,1386,Action|Adventure|Comedy|Fantasy
59784,Kung Fu Panda (2008),14.946508427932578,3.4444444444444446,1387,Action|Animation|Children|Comedy|IMAX
6863,School of Rock (2003),14.941973918754105,3.4015151515151514,1388,Comedy|Musical
1120,"People vs. Larry Flynt, The (1996)",14.940717807590874,3.537037037037037,1389,Comedy|Drama
1476,Private Parts (1997),14.932483924743986,3.5384615384615383,1394,Comedy|Drama
1376,Star Trek IV: The Voyage Home (1986),14.922456620347038,3.476744186046512,1395,Adventure|Comedy|Sci-Fi
3256,Patriot Games (1992),14.912813342654548,3.5161290322580645,1401,Action|Crime|Drama|Thriller
562,Welcome to the Dollhouse (1995),14.91075514874142,3.5434782608695654,1402,Comedy|Drama
3255,"League of Their Own, A (1992)",14.910010319917442,3.466666666666667,1403,Comedy|Drama
91500,The Hunger Games (2012),14.90947139089554,3.435185185185185,1404,Action|Adventure|Drama|Sci-Fi|Thriller
61323,Burn After Reading (2008),14.908470270699372,3.4871794871794872,1405,Comedy|Crime|Drama
3174,Man on the Moon (1999),14.908470270699372,3.4871794871794872,1406,Comedy|Drama
3210,Fast Times at Ridgemont High (1982),14.906309892378005,3.4761904761904763,1407,Comedy|Drama|Romance
2137,Charlotte's Web (1973),14.899454518649565,3.5476190476190474,1411,Animation|Children
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",14.899454518649565,3.5476190476190474,1412,Adventure|Comedy|Sci-Fi
2989,For Your Eyes Only (1981),14.899454518649565,3.5476190476190474,1413,Action|Adventure|Thriller
2683,Austin Powers: The Spy Who Shagged Me (1999),14.895555612414604,3.1983471074380163,1415,Action|Adventure|Comedy
4448,"Score, The (2001)",14.895046439628482,3.55,1416,Action|Drama
661,James and the Giant Peach (1996),14.89498957477728,3.4489795918367347,1417,Adventure|Animation|Children|Fantasy|Musical
3702,Mad Max (1979),14.893188854489164,3.486842105263158,1418,Action|Adventure|Sci-Fi
4641,Ghost World (2001),14.890092879256963,3.5,1419,Comedy|Drama
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",14.88940488476092,3.555555555555556,1420,Documentary
3267,"Mariachi, El (1992)",14.88940488476092,3.555555555555556,1421,Action|Crime|Thriller|Western
94677,"Dictator, The (2012)",14.888544891640866,3.5588235294117645,1422,Comedy
30810,"Life Aquatic with Steve Zissou, The (2004)",14.877834490837586,3.4864864864864864,1423,Adventure|Comedy|Fantasy
8622,Fahrenheit 9/11 (2004),14.877834490837586,3.4864864864864864,1424,Documentary
2985,RoboCop (1987),14.87735515258735,3.3714285714285714,1425,Action|Crime|Drama|Sci-Fi|Thriller
61132,Tropic Thunder (2008),14.876160990712076,3.5,1426,Action|Adventure|Comedy|War
6754,Underworld (2003),14.876160990712076,3.5,1427,Action|Fantasy|Horror
1777,"Wedding Singer, The (1998)",14.875165855816013,3.419642857142857,1428,Comedy|Romance
122892,Avengers: Age of Ultron (2015),14.8666437335168,3.5185185185185186,1429,Action|Adventure|Sci-Fi
671,Mystery Science Theater 3000: The Movie (1996),14.862401100791194,3.486111111111111,1430,Comedy|Sci-Fi
1676,Starship Troopers (1997),14.85595975232198,3.33125,1431,Action|Sci-Fi
