,movieId,title,rank,mean,no,genres,imdbId,tmdbId,posters
762,34162,Wedding Crashers (2005),15.258940962955055,3.5086206896551726,1216,Comedy|Romance,396269,9522.0,0
763,5956,Gangs of New York (2002),15.255389811426962,3.518181818181818,1217,Crime|Drama,217505,3131.0,0
764,7149,Something's Gotta Give (2003),15.241486068111454,3.647058823529412,1222,Comedy|Drama|Romance,337741,6964.0,0
765,111781,Mission: Impossible - Rogue Nation (2015),15.241486068111454,3.647058823529412,1223,Action|Adventure|Thriller,2381249,177677.0,0
766,3396,"Muppet Movie, The (1979)",15.239797354348438,3.590909090909091,1224,Adventure|Children|Comedy|Musical,79588,11176.0,0
767,3168,Easy Rider (1969),15.234226539980783,3.603448275862069,1225,Adventure|Drama,64276,624.0,0
768,8644,"I, Robot (2004)",15.23346698472314,3.4918032786885247,1226,Action|Adventure|Sci-Fi|Thriller,343818,2048.0,0
769,112,Rumble in the Bronx (Hont faan kui) (1995),15.231188585273928,3.5434782608695654,1227,Action|Adventure|Comedy|Crime,113326,33542.0,0
770,33493,Star Wars: Episode III - Revenge of the Sith (2005),15.221044693180914,3.42948717948718,1228,Action|Adventure|Sci-Fi,121766,1895.0,0
771,70,From Dusk Till Dawn (1996),15.219026175063329,3.5090909090909093,1229,Action|Comedy|Horror|Thriller,116367,755.0,0
772,3300,Pitch Black (2000),15.216162578391682,3.5641025641025643,1230,Horror|Sci-Fi|Thriller,134847,2787.0,0
773,56174,I Am Legend (2007),15.215669629481674,3.4838709677419355,1231,Action|Horror|Sci-Fi|Thriller|IMAX,480249,6479.0,0
774,151,Rob Roy (1995),15.211229946524064,3.5454545454545454,1234,Action|Drama|Romance|War,114287,11780.0,0
775,8533,"Notebook, The (2004)",15.208978328173377,3.5657894736842106,1235,Drama|Romance,332280,11036.0,0
776,2420,"Karate Kid, The (1984)",15.208978328173377,3.5657894736842106,1236,Drama,87538,1885.0,0
777,89864,50/50 (2011),15.207430340557275,3.631578947368421,1240,Comedy|Drama,1306980,40807.0,0
778,4816,Zoolander (2001),15.205767687191836,3.509259259259259,1241,Comedy,196229,9398.0,0
779,2321,Pleasantville (1998),15.200680099477236,3.4836065573770494,1242,Comedy|Drama|Fantasy,120789,2657.0,0
780,63131,Role Models (2008),15.195046439628484,3.625,1243,Comedy,430922,15373.0,0
781,96588,Pitch Perfect (2012),15.195046439628484,3.625,1244,Comedy|Musical,1981677,114150.0,0
782,2125,Ever After: A Cinderella Story (1998),15.185168804363853,3.619047619047619,1245,Comedy|Drama|Romance,120631,9454.0,0
783,1127,"Abyss, The (1989)",15.183411564965544,3.475806451612903,1246,Action|Adventure|Sci-Fi|Thriller,96754,2756.0,0
784,3081,Sleepy Hollow (1999),15.183411564965544,3.475806451612903,1247,Fantasy|Horror|Mystery|Romance,162661,2668.0,0
785,5464,Road to Perdition (2002),15.180703860491564,3.520408163265306,1252,Crime|Drama,257044,4147.0,0
786,27904,"Scanner Darkly, A (2006)",15.177455671263722,3.613636363636364,1253,Animation|Drama|Mystery|Sci-Fi|Thriller,405296,3509.0,0
787,122920,Captain America: Civil War (2016),15.177455671263722,3.613636363636364,1254,Action|Sci-Fi|Thriller,3498820,271110.0,0
788,104841,Gravity (2013),15.174729102167182,3.578125,1255,Action|Sci-Fi|IMAX,1454468,49047.0,0
789,471,"Hudsucker Proxy, The (1994)",15.173684210526314,3.55,1256,Comedy,110074,11934.0,0
790,3033,Spaceballs (1987),15.170593482709766,3.483050847457627,1257,Comedy|Sci-Fi,94012,957.0,0
791,6365,"Matrix Reloaded, The (2003)",15.170536635706911,3.3541666666666665,1258,Action|Adventure|Sci-Fi|Thriller|IMAX,234215,604.0,0
792,3253,Wayne's World (1992),15.167893214231334,3.4754098360655736,1259,Comedy,105793,8872.0,0
793,348,Bullets Over Broadway (1994),15.167698658410734,3.583333333333333,1260,Comedy,109348,11382.0,0
794,5110,Super Troopers (2001),15.167440660474716,3.6041666666666665,1261,Comedy|Crime|Mystery,247745,39939.0,0
795,515,"Remains of the Day, The (1993)",15.167440660474716,3.6041666666666665,1262,Drama|Romance,107943,1245.0,0
796,37729,Corpse Bride (2005),15.16577540106952,3.534090909090909,1278,Animation|Comedy|Fantasy|Musical|Romance,121164,3933.0,0
797,2908,Boys Don't Cry (1999),15.164880527109627,3.551282051282051,1279,Drama,171804,226.0,0
798,8528,Dodgeball: A True Underdog Story (2004),15.164880527109627,3.551282051282051,1280,Comedy,364725,9472.0,0
799,1680,Sliding Doors (1998),15.16470588235294,3.6,1281,Drama|Romance,120148,10215.0,0
800,45186,Mission: Impossible III (2006),15.163644405130473,3.5892857142857144,1282,Action|Adventure|Thriller,317919,956.0,0
801,3252,Scent of a Woman (1992),15.162940029813097,3.592592592592593,1283,Drama,105323,9475.0,0
802,3753,"Patriot, The (2000)",15.157894736842106,3.448529411764706,1285,Action|Drama|War,187393,2024.0,0
803,4014,Chocolat (2000),15.15631381331928,3.521276595744681,1286,Drama|Romance,241303,392.0,0
804,8464,Super Size Me (2004),15.153003095975231,3.51,1289,Comedy|Documentary|Drama,390521,9372.0,0
805,105844,12 Years a Slave (2013),15.139318885448915,3.625,1290,Drama,2024544,76203.0,0
806,2301,History of the World: Part I (1981),15.139318885448915,3.625,1291,Comedy|Musical,82517,10156.0,0
807,45720,"Devil Wears Prada, The (2006)",15.125386996904025,3.5588235294117645,1292,Comedy|Drama,458352,350.0,0
808,39183,Brokeback Mountain (2005),15.125386996904025,3.5588235294117645,1293,Drama|Romance,388795,142.0,0
809,84944,Rango (2011),15.123839009287924,3.6176470588235294,1294,Action|Adventure|Animation|Children|Comedy|Western,1192628,44896.0,0
810,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",15.123839009287924,3.6176470588235294,1295,Mystery,22111,28257.0,0
811,2012,Back to the Future Part III (1990),15.11968758795384,3.3693181818181817,1296,Adventure|Comedy|Sci-Fi|Western,99088,196.0,0
812,77561,Iron Man 2 (2010),15.113760621829918,3.5106382978723403,1302,Action|Adventure|Sci-Fi|Thriller|IMAX,1228705,10138.0,0
813,102125,Iron Man 3 (2013),15.112229102167182,3.5625,1303,Action|Sci-Fi|Thriller|IMAX,1300854,68721.0,0
814,2278,Ronin (1998),15.108503131974944,3.5232558139534884,1304,Action|Crime|Thriller,122690,8195.0,0
815,48304,Apocalypto (2006),15.10216718266254,3.6052631578947367,1305,Adventure|Drama|Thriller,472043,1579.0,0
816,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),15.101031991744067,3.566666666666667,1306,Comedy,97958,5825.0,0
817,3301,"Whole Nine Yards, The (2000)",15.096786082854194,3.523809523809524,1307,Comedy|Crime,190138,2069.0,0
818,319,Shallow Grave (1994),15.095046439628485,3.6,1308,Comedy|Drama|Thriller,111149,9905.0,0
819,81564,Megamind (2010),15.095046439628485,3.6,1309,Action|Animation|Children|Comedy|Sci-Fi|IMAX,1001526,38055.0,0
820,53000,28 Weeks Later (2007),15.089930709125756,3.595238095238096,1310,Horror|Sci-Fi|Thriller,463854,1562.0,0
821,87306,Super 8 (2011),15.089930709125756,3.595238095238096,1311,Mystery|Sci-Fi|Thriller|IMAX,1650062,37686.0,0
822,1025,"Sword in the Stone, The (1963)",15.084705882352942,3.58,1320,Animation|Children|Fantasy|Musical,57546,9078.0,0
823,106489,"Hobbit: The Desolation of Smaug, The (2013)",15.084705882352942,3.58,1321,Adventure|Fantasy|IMAX,1170358,57158.0,0
824,1186,"Sex, Lies, and Videotape (1989)",15.08466819221968,3.5869565217391304,1322,Drama,98724,1412.0,0
825,2140,"Dark Crystal, The (1982)",15.06656346749226,3.544117647058824,1325,Adventure|Fantasy,83791,11639.0,0
826,610,Heavy Metal (1981),15.057979172530256,3.5454545454545454,1328,Action|Adventure|Animation|Horror|Sci-Fi,82509,11827.0,0
827,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",15.054379306901028,3.443548387096774,1329,Adventure|Children|Fantasy,363771,411.0,0
828,596,Pinocchio (1940),15.05232198142415,3.45,1330,Animation|Children|Fantasy|Musical,32910,10895.0,0
829,2081,"Little Mermaid, The (1989)",15.051337738551824,3.425373134328358,1331,Animation|Children|Comedy|Musical|Romance,97757,10144.0,0
830,88140,Captain America: The First Avenger (2011),15.049729102167182,3.546875,1332,Action|Adventure|Sci-Fi|Thriller|War,458339,1771.0,0
831,39,Clueless (1995),15.038402000476305,3.293269230769231,1335,Comedy|Romance,112697,9603.0,0
832,2403,First Blood (Rambo: First Blood) (1982),15.0343653250774,3.55,1336,Action|Adventure|Drama|Thriller,83944,1368.0,0
833,4223,Enemy at the Gates (2001),15.023684210526316,3.5125,1348,Drama|War,215750,853.0,0
834,60756,Step Brothers (2008),15.02078726227333,3.5535714285714284,1349,Comedy,838283,12133.0,0
835,30812,"Aviator, The (2004)",15.018310482087571,3.5285714285714285,1350,Drama,338751,2567.0,0
836,2671,Notting Hill (1999),15.018022998673151,3.455357142857143,1351,Comedy|Romance,125439,509.0,0
837,40629,Pride & Prejudice (2005),15.014791881664946,3.555555555555556,1352,Drama|Romance,414387,4348.0,0
838,3072,Moonstruck (1987),15.014791881664946,3.555555555555556,1353,Comedy|Romance,93565,2039.0,0
839,1753,Half Baked (1998),15.014318885448915,3.59375,1354,Comedy,120693,9490.0,0
840,4327,"Magnificent Seven, The (1960)",15.014318885448915,3.59375,1355,Adventure|Western,54047,966.0,0
841,6188,Old School (2003),15.011034373263476,3.5128205128205128,1356,Comedy,302886,11635.0,0
842,3476,Jacob's Ladder (1990),15.009407001667062,3.5576923076923075,1357,Horror|Mystery,99871,2291.0,0
843,362,"Jungle Book, The (1994)",15.007739938080494,3.5294117647058822,1358,Adventure|Children|Romance,110213,10714.0,0
844,2311,2010: The Year We Make Contact (1984),15.006191950464396,3.588235294117647,1359,Sci-Fi,86837,4437.0,0
845,86882,Midnight in Paris (2011),15.00470588235294,3.56,1360,Comedy|Fantasy|Romance,1605783,59436.0,0
846,2712,Eyes Wide Shut (1999),15.003855365383492,3.462264150943396,1361,Drama|Mystery|Thriller,120663,345.0,0
847,3639,"Man with the Golden Gun, The (1974)",15.000515995872034,3.583333333333333,1362,Action|Adventure|Thriller,71807,682.0,0
848,31878,Kung Fu Hustle (Gong fu) (2004),14.996904024767804,3.5789473684210527,1363,Action|Comedy,373074,9470.0,0
849,103335,Despicable Me 2 (2013),14.996904024767804,3.5789473684210527,1364,Animation|Children|Comedy|IMAX,1690953,93456.0,0
850,1033,"Fox and the Hound, The (1981)",14.995046439628483,3.575,1365,Animation|Children|Drama,82406,10948.0,0
851,4623,Major League (1989),14.995046439628483,3.575,1366,Comedy,97815,9942.0,0
852,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),14.995046439628483,3.575,1367,Action|Adventure|Comedy|Thriller,116704,9404.0,0
853,2406,Romancing the Stone (1984),14.983545464969614,3.453703703703704,1373,Action|Adventure|Comedy|Romance,88011,9326.0,0
854,1370,Die Hard 2 (1990),14.981424148606813,3.4044117647058822,1374,Action|Adventure|Thriller,99423,1573.0,0
855,1569,My Best Friend's Wedding (1997),14.973684210526317,3.5,1375,Comedy|Romance,119738,8874.0,0
856,3034,Robin Hood (1973),14.973512211902303,3.513888888888889,1376,Adventure|Animation|Children|Comedy|Musical,70608,11886.0,0
857,1396,Sneakers (1992),14.970319020056534,3.4782608695652173,1377,Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0,0
858,1573,Face/Off (1997),14.969683567206788,3.3701298701298703,1378,Action|Crime|Drama|Thriller,119094,754.0,0
859,236,French Kiss (1995),14.954454764361886,3.477777777777778,1381,Action|Comedy|Romance,113117,397.0,0
860,1022,Cinderella (1950),14.953928939997052,3.488095238095238,1382,Animation|Children|Fantasy|Musical|Romance,42332,11224.0,0
861,91658,"Girl with the Dragon Tattoo, The (2011)",14.953928939997052,3.488095238095238,1383,Drama|Thriller,1568346,65754.0,0
862,266,Legends of the Fall (1994),14.952012383900929,3.397058823529412,1384,Drama|Romance|War|Western,110322,4476.0,0
863,86332,Thor (2011),14.94891640866873,3.514705882352941,1385,Action|Adventure|Drama|Fantasy|IMAX,800369,10195.0,0
864,53125,Pirates of the Caribbean: At World's End (2007),14.946594427244582,3.4375,1386,Action|Adventure|Comedy|Fantasy,449088,285.0,0
865,59784,Kung Fu Panda (2008),14.946508427932578,3.4444444444444446,1387,Action|Animation|Children|Comedy|IMAX,441773,9502.0,0
866,6863,School of Rock (2003),14.941973918754105,3.4015151515151514,1388,Comedy|Musical,332379,1584.0,0
867,1120,"People vs. Larry Flynt, The (1996)",14.940717807590874,3.537037037037037,1389,Comedy|Drama,117318,1630.0,0
868,1476,Private Parts (1997),14.932483924743986,3.5384615384615383,1394,Comedy|Drama,119951,9403.0,0
869,1376,Star Trek IV: The Voyage Home (1986),14.922456620347038,3.476744186046512,1395,Adventure|Comedy|Sci-Fi,92007,168.0,0
870,3256,Patriot Games (1992),14.912813342654548,3.5161290322580645,1401,Action|Crime|Drama|Thriller,105112,9869.0,0
871,562,Welcome to the Dollhouse (1995),14.91075514874142,3.5434782608695654,1402,Comedy|Drama,114906,11446.0,0
872,3255,"League of Their Own, A (1992)",14.910010319917442,3.466666666666667,1403,Comedy|Drama,104694,11287.0,0
873,91500,The Hunger Games (2012),14.90947139089554,3.435185185185185,1404,Action|Adventure|Drama|Sci-Fi|Thriller,1392170,70160.0,0
874,61323,Burn After Reading (2008),14.908470270699372,3.4871794871794872,1405,Comedy|Crime|Drama,887883,4944.0,0
875,3174,Man on the Moon (1999),14.908470270699372,3.4871794871794872,1406,Comedy|Drama,125664,1850.0,0
876,3210,Fast Times at Ridgemont High (1982),14.906309892378005,3.4761904761904763,1407,Comedy|Drama|Romance,83929,13342.0,0
877,2137,Charlotte's Web (1973),14.899454518649565,3.5476190476190474,1411,Animation|Children,70016,15171.0,0
878,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",14.899454518649565,3.5476190476190474,1412,Adventure|Comedy|Sci-Fi,86856,11379.0,0
879,2989,For Your Eyes Only (1981),14.899454518649565,3.5476190476190474,1413,Action|Adventure|Thriller,82398,699.0,0
880,2683,Austin Powers: The Spy Who Shagged Me (1999),14.895555612414604,3.1983471074380163,1415,Action|Adventure|Comedy,145660,817.0,0
881,4448,"Score, The (2001)",14.895046439628482,3.55,1416,Action|Drama,227445,11371.0,0
882,661,James and the Giant Peach (1996),14.89498957477728,3.4489795918367347,1417,Adventure|Animation|Children|Fantasy|Musical,116683,10539.0,0
883,3702,Mad Max (1979),14.893188854489164,3.486842105263158,1418,Action|Adventure|Sci-Fi,79501,9659.0,0
884,4641,Ghost World (2001),14.890092879256963,3.5,1419,Comedy|Drama,162346,1548.0,0
885,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",14.88940488476092,3.555555555555556,1420,Documentary,428803,1667.0,0
886,3267,"Mariachi, El (1992)",14.88940488476092,3.555555555555556,1421,Action|Crime|Thriller|Western,104815,9367.0,0
887,94677,"Dictator, The (2012)",14.888544891640866,3.5588235294117645,1422,Comedy,1645170,76493.0,0
888,30810,"Life Aquatic with Steve Zissou, The (2004)",14.877834490837586,3.4864864864864864,1423,Adventure|Comedy|Fantasy,362270,421.0,0
889,8622,Fahrenheit 9/11 (2004),14.877834490837586,3.4864864864864864,1424,Documentary,361596,1777.0,0
890,2985,RoboCop (1987),14.87735515258735,3.3714285714285714,1425,Action|Crime|Drama|Sci-Fi|Thriller,93870,5548.0,0
891,61132,Tropic Thunder (2008),14.876160990712076,3.5,1426,Action|Adventure|Comedy|War,942385,7446.0,0
892,6754,Underworld (2003),14.876160990712076,3.5,1427,Action|Fantasy|Horror,320691,277.0,0
893,1777,"Wedding Singer, The (1998)",14.875165855816013,3.419642857142857,1428,Comedy|Romance,120888,11003.0,0
894,122892,Avengers: Age of Ultron (2015),14.8666437335168,3.5185185185185186,1429,Action|Adventure|Sci-Fi,2395427,99861.0,0
895,671,Mystery Science Theater 3000: The Movie (1996),14.862401100791194,3.486111111111111,1430,Comedy|Sci-Fi,117128,3065.0,0
896,1676,Starship Troopers (1997),14.85595975232198,3.33125,1431,Action|Sci-Fi,120201,563.0,0
897,5574,"Transporter, The (2002)",14.85556084782091,3.519230769230769,1432,Action|Crime,293662,4108.0,0
898,3386,JFK (1991),14.848297213622292,3.5,1433,Drama|Mystery|Thriller,102138,820.0,0
899,46723,Babel (2006),14.848297213622292,3.5,1434,Drama|Thriller,449467,1164.0,0
900,8983,House of Flying Daggers (Shi mian mai fu) (2004),14.84470588235294,3.52,1435,Action|Drama|Romance,385004,9550.0,0
901,3418,Thelma & Louise (1991),14.841274635656571,3.463414634146341,1436,Adventure|Crime|Drama,103074,1541.0,0
902,1271,Fried Green Tomatoes (1991),14.8343653250774,3.5,1437,Comedy|Crime|Drama,101921,1633.0,0
903,524,Rudy (1993),14.8312693498452,3.485294117647059,1448,Drama,108002,14534.0,0
904,252,I.Q. (1994),14.829433364533084,3.453488372093023,1449,Comedy|Romance,110099,11777.0,0
905,344,Ace Ventura: Pet Detective (1994),14.820933407688017,3.040372670807453,1450,Comedy,109040,3049.0,0
906,4874,K-PAX (2001),14.815554930106014,3.484848484848485,1451,Drama|Fantasy|Mystery|Sci-Fi,272152,167.0,0
907,53322,Ocean's Thirteen (2007),14.815554930106014,3.484848484848485,1452,Crime|Thriller,496806,298.0,0
908,62434,Zack and Miri Make a Porno (2008),14.80421642341147,3.523809523809524,1453,Comedy|Drama|Romance,1007028,10358.0,0
909,2628,Star Wars: Episode I - The Phantom Menace (1999),14.795444493586908,3.107142857142857,1467,Action|Adventure|Sci-Fi,120915,1893.0,0
910,7458,Troy (2004),14.793472652218783,3.427083333333333,1468,Action|Adventure|Drama|War,332452,652.0,0
911,37733,"History of Violence, A (2005)",14.792569659442725,3.5,1469,Action|Crime|Drama|Thriller,399146,59.0,0
912,31696,Constantine (2005),14.789739053516143,3.4714285714285715,1470,Action|Fantasy|Horror|Thriller,360486,561.0,0
913,2080,Lady and the Tramp (1955),14.78266253869969,3.4,1471,Animation|Children|Comedy|Romance,48280,10340.0,0
914,2841,Stir of Echoes (1999),14.77829377364981,3.5277777777777777,1472,Horror|Mystery|Thriller,164181,11601.0,0
915,1101,Top Gun (1986),14.777574695065091,3.3012048192771086,1488,Action|Romance,92099,744.0,0
916,708,"Truth About Cats & Dogs, The (1996)",14.7761823422654,3.3879310344827585,1489,Comedy|Romance,117979,8866.0,0
917,1645,The Devil's Advocate (1997),14.773993808049536,3.411764705882353,1490,Drama|Mystery|Thriller,118971,1813.0,0
918,1994,Poltergeist (1982),14.773335089915026,3.425531914893617,1491,Horror|Thriller,84516,609.0,0
919,7160,Monster (2003),14.770897832817337,3.5294117647058822,1492,Crime|Drama,340855,504.0,0
920,67087,"I Love You, Man (2009)",14.770897832817337,3.5294117647058822,1493,Comedy,1155056,16538.0,0
921,71264,Cloudy with a Chance of Meatballs (2009),14.770897832817337,3.5294117647058822,1494,Animation|Children|Fantasy|IMAX,844471,22794.0,0
922,3020,Falling Down (1993),14.770897832817337,3.5294117647058822,1495,Action|Drama,106856,37094.0,0
923,1801,"Man in the Iron Mask, The (1998)",14.764705882352942,3.5,1496,Action|Adventure|Drama,120744,9313.0,0
924,2394,"Prince of Egypt, The (1998)",14.764705882352942,3.5,1497,Animation|Musical,120794,9837.0,0
925,40583,Syriana (2005),14.764318885448915,3.53125,1498,Drama|Thriller,365737,231.0,0
926,3178,"Hurricane, The (1999)",14.764318885448915,3.53125,1499,Drama,174856,10400.0,0
927,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",14.764318885448915,3.53125,1500,Horror,13442,653.0,0
928,1909,"X-Files: Fight the Future, The (1998)",14.763452749520862,3.4404761904761907,1506,Action|Crime|Mystery|Sci-Fi|Thriller,120902,846.0,0
929,1094,"Crying Game, The (1992)",14.763452749520862,3.4404761904761907,1507,Drama|Romance|Thriller,104036,11386.0,0
930,2915,Risky Business (1983),14.763452749520862,3.4404761904761907,1508,Comedy,86200,9346.0,0
931,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),14.756684491978609,3.4318181818181817,1509,Adventure|Animation|Children,55254,12230.0,0
932,1129,Escape from New York (1981),14.75462411685322,3.448717948717949,1517,Action|Adventure|Sci-Fi|Thriller,82340,1103.0,0
933,350,"Client, The (1994)",14.75438596491228,3.3859649122807016,1518,Drama|Mystery|Thriller,109446,10731.0,0
934,8917,Team America: World Police (2004),14.737229102167182,3.46875,1535,Action|Adventure|Animation|Comedy,372588,3989.0,0
935,63113,Quantum of Solace (2008),14.732596196373288,3.4571428571428573,1536,Action|Adventure|Thriller,830515,10764.0,0
936,2490,Payback (1999),14.732232542139664,3.422222222222222,1537,Action|Thriller,120784,2112.0,0
937,4901,Spy Game (2001),14.71849558536865,3.4814814814814814,1538,Action|Crime|Drama|Thriller,266987,1535.0,0
938,8807,Harold and Kumar Go to White Castle (2004),14.713622291021672,3.4558823529411766,1539,Adventure|Comedy,366551,11282.0,0
939,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",14.711229946524064,3.4204545454545454,1540,Adventure|Comedy|Sci-Fi,371724,7453.0,0
940,4975,Vanilla Sky (2001),14.711229946524064,3.4204545454545454,1541,Mystery|Romance|Sci-Fi|Thriller,259711,1903.0,0
941,3984,Diamonds Are Forever (1971),14.708978328173377,3.5,1542,Action|Adventure|Thriller,66995,681.0,0
942,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),14.706596808763992,3.3461538461538463,1543,Comedy,443453,496.0,0
943,95167,Brave (2012),14.701031991744069,3.466666666666667,1544,Action|Adventure|Animation|Children,1217209,62177.0,0
944,81229,Red (2010),14.695046439628484,3.5,1545,Action|Comedy,1245526,39514.0,0
945,616,"Aristocats, The (1970)",14.687788097695218,3.411111111111111,1546,Animation|Children,65421,10112.0,0
946,1339,Dracula (Bram Stoker's Dracula) (1992),14.68250240204975,3.4655172413793105,1547,Fantasy|Horror|Romance|Thriller,103874,6114.0,0
947,1693,Amistad (1997),14.681114551083592,3.5,1548,Drama|Mystery,118607,11831.0,0
948,6373,Bruce Almighty (2003),14.673178389220771,3.316901408450704,1549,Comedy|Drama|Fantasy|Romance,315327,310.0,0
949,2167,Blade (1998),14.672734066403333,3.362068965517241,1550,Action|Horror|Thriller,120611,36647.0,0
950,2993,Thunderball (1965),14.667440660474716,3.4791666666666665,1551,Action|Adventure|Thriller,59800,660.0,0
951,2108,L.A. Story (1991),14.667440660474716,3.4791666666666665,1552,Comedy|Romance,102250,2107.0,0
952,1031,Bedknobs and Broomsticks (1971),14.667440660474716,3.4791666666666665,1553,Adventure|Children|Musical,66817,12335.0,0
953,4085,Beverly Hills Cop (1984),14.665971193969575,3.402173913043478,1554,Action|Comedy|Crime|Drama,86960,90.0,0
954,3186,"Girl, Interrupted (1999)",14.663644405130473,3.4642857142857144,1555,Drama,172493,3558.0,0
955,52,Mighty Aphrodite (1995),14.663644405130473,3.4642857142857144,1556,Comedy|Drama|Romance,113819,11448.0,0
956,2021,Dune (1984),14.66161827462137,3.4324324324324325,1557,Adventure|Sci-Fi,87182,841.0,0
957,2657,"Rocky Horror Picture Show, The (1975)",14.65919701213819,3.3412698412698414,1558,Comedy|Horror|Musical|Sci-Fi,73629,36685.0,0
958,1566,Hercules (1997),14.654748826525516,3.4516129032258065,1559,Adventure|Animation|Children|Comedy|Musical,119282,11970.0,0
959,33162,Kingdom of Heaven (2005),14.653250773993808,3.5,1560,Action|Drama|Romance|War,320661,1495.0,0
960,5785,Jackass: The Movie (2002),14.653250773993808,3.5,1561,Action|Comedy|Documentary,322802,9012.0,0
961,88744,Rise of the Planet of the Apes (2011),14.644421511294576,3.462962962962963,1562,Action|Drama|Sci-Fi|Thriller,1318514,61791.0,0
962,69406,"Proposal, The (2009)",14.639318885448915,3.5,1563,Comedy|Romance,1041829,18240.0,0
963,140,Up Close and Personal (1996),14.639318885448915,3.5,1564,Drama|Romance,118055,9302.0,0
964,288,Natural Born Killers (1994),14.632925023556334,3.233695652173913,1565,Action|Crime|Thriller,110632,241.0,0
965,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",14.620595606663718,3.4047619047619047,1569,Action|Comedy|Crime|Romance,95705,37136.0,0
966,2139,"Secret of NIMH, The (1982)",14.61374023293528,3.4761904761904763,1570,Adventure|Animation|Children|Drama,84649,11704.0,0
967,1049,"Ghost and the Darkness, The (1996)",14.61374023293528,3.4761904761904763,1571,Action|Adventure,116409,10586.0,0
968,34437,Broken Flowers (2005),14.61374023293528,3.4761904761904763,1572,Comedy|Drama,412019,308.0,0
969,1608,Air Force One (1997),14.60376854916195,3.3448275862068964,1578,Action|Thriller,118571,9772.0,0
970,5630,Red Dragon (2002),14.59023269749326,3.435483870967742,1582,Crime|Mystery|Thriller,289765,9533.0,0
971,3489,Hook (1991),14.588761025760853,3.358490566037736,1583,Adventure|Comedy|Fantasy,102057,879.0,0
972,3510,Frequency (2000),14.584623323013416,3.4166666666666665,1584,Drama|Thriller,186151,10559.0,0
973,4489,Coming to America (1988),14.584107327141384,3.458333333333333,1585,Comedy|Romance,94898,9602.0,0
974,2687,Tarzan (1999),14.584107327141384,3.458333333333333,1586,Adventure|Animation|Children|Drama,120855,37135.0,0
975,5528,One Hour Photo (2002),14.575851393188856,3.473684210526316,1591,Drama|Thriller,265459,9357.0,0
976,2009,Soylent Green (1973),14.575851393188856,3.473684210526316,1592,Drama|Mystery|Sci-Fi|Thriller,70723,12101.0,0
977,1441,Benny & Joon (1993),14.575851393188856,3.473684210526316,1593,Comedy|Romance,106387,4104.0,0
978,2863,"Hard Day's Night, A (1964)",14.575851393188856,3.473684210526316,1594,Adventure|Comedy|Musical,58182,704.0,0
979,41569,King Kong (2005),14.573684210526316,3.4,1595,Action|Adventure|Drama|Fantasy|Thriller,360717,254.0,0
980,3555,U-571 (2000),14.573130687681772,3.4242424242424243,1596,Action|Thriller|War,141926,3536.0,0
981,45499,X-Men: The Last Stand (2006),14.563943796141938,3.355769230769231,1598,Action|Sci-Fi|Thriller,376994,36668.0,0
982,799,"Frighteners, The (1996)",14.562929061784896,3.4565217391304346,1599,Comedy|Horror|Thriller,116365,10779.0,0
983,138036,The Man from U.N.C.L.E. (2015),14.55607155142759,3.4722222222222223,1600,Action|Adventure|Comedy,1638355,203801.0,0
984,4370,A.I. Artificial Intelligence (2001),14.55373728438744,3.3392857142857144,1607,Adventure|Drama|Sci-Fi,212720,644.0,0
985,1093,"Doors, The (1991)",14.55351016651326,3.4054054054054053,1608,Drama,101761,10537.0,0
986,2455,"Fly, The (1986)",14.550363597091224,3.383720930232558,1609,Drama|Horror|Sci-Fi|Thriller,91064,9426.0,0
987,4361,Tootsie (1982),14.549729102167182,3.421875,1610,Comedy|Romance,84805,9576.0,0
988,3969,Pay It Forward (2000),14.547868540128604,3.4423076923076925,1611,Drama,223897,10647.0,0
989,1019,"20,000 Leagues Under the Sea (1954)",14.53560371517028,3.4705882352941178,1617,Adventure|Drama|Sci-Fi,46672,173.0,0
990,180,Mallrats (1995),14.52906776745786,3.4027777777777777,1618,Comedy|Romance,113749,2293.0,0
991,2243,Broadcast News (1987),14.52078726227333,3.4285714285714284,1622,Comedy|Drama|Romance,92699,12626.0,0
992,8910,I Heart Huckabees (2004),14.518502137697183,3.452380952380953,1623,Comedy,356721,1599.0,0
993,3536,Keeping the Faith (2000),14.518502137697183,3.452380952380953,1624,Comedy|Drama|Romance,171433,4967.0,0
994,60126,Get Smart (2008),14.514318885448915,3.46875,1625,Action|Comedy,425061,11665.0,0
995,231,Dumb & Dumber (Dumb and Dumber) (1994),14.509951348960636,3.0601503759398496,1637,Adventure|Comedy,109686,8467.0,0
